,time,subject,exercise,set_nr,focus,hr,acc_lin_x_lowpass,acc_lin_y_lowpass,acc_lin_z_lowpass,acc_x_lowpass,acc_y_lowpass,acc_z_lowpass,gyro_x_lowpass,gyro_y_lowpass,gyro_z_lowpass,yaw_lowpass,pitch_lowpass,roll_lowpass,set_id
4418,28.36,0,0,3,1,94.82,-0.1059644892624307,-0.123001117369505,-0.2745586317493786,-8.64232611049519,3.190230542952286,3.2263094572958213,0.0557600043873498,-0.2535052562976517,-0.9519143560653156,43.40076624990033,60.54627792284805,-18.121716908436856,2
4419,28.38,0,0,3,1,94.81,-0.1350418185705679,-0.1990041228188457,-0.1901967813815652,-8.716274362712609,2.959507114228934,3.3444954074079414,0.0572421691158595,-0.2337301065040743,-0.9329293210011124,41.76190062918501,61.082810062811305,-20.1142812711583,2
4420,28.4,0,0,3,1,94.8,-0.1740690390959917,-0.2247300761318063,-0.0706389771115993,-8.797300598614314,2.7821978941285237,3.4958721724373163,0.0526971248434619,-0.2131118677801564,-0.9086595806394608,40.119338663096855,61.58789449840202,-22.087413473515173,2
4421,28.42,0,0,3,1,94.79,-0.204591463118694,-0.1933914166765811,0.0614457209876593,-8.8666939898635,2.6655684703615714,3.658443001384403,0.0395428397778069,-0.1935517425217895,-0.8790788505942999,38.47377224369296,62.05722306561462,-24.02221855261801,2
4422,28.44,0,0,3,1,94.78,-0.2151144009398098,-0.1137228254408015,0.1800475854579841,-8.912865949317617,2.600999010857169,3.806495854791837,0.0171940203998476,-0.1749205574318811,-0.8458105077972214,36.82483606336334,62.489594716277786,-25.903424352197284,2
4423,28.46,0,0,3,1,94.77,-0.2044110024122882,-0.0090316991676002,0.260849001189881,-8.93476410381268,2.5649500625593853,3.915453312283797,-0.0129028416506974,-0.1558682573144646,-0.8112491475590183,35.17267955241798,62.88783401616501,-27.72207817563009,2
4424,28.48,0,0,3,1,94.76,-0.181758238741216,0.0881010479431182,0.2854098071055515,-8.942082360189946,2.5244530406226624,3.9661251039105063,-0.0474172459241418,-0.1349992579716861,-0.7775616387286638,33.5195571824454,63.25804733815497,-29.47714004120214,2
4425,28.5,0,0,3,1,94.75,-0.1640987330519917,0.1445450884277075,0.244745748787234,-8.952306173624377,2.4461710183454537,3.948519074561887,-0.0815055973493268,-0.1117725140846715,-0.7457874327547622,31.8721226765738,63.60770699774853,-31.17435666747551,2
4426,28.52,0,0,3,1,94.74,-0.1702872049614547,0.1362256748979067,0.1423241456411239,-8.984792595265397,2.3063972946288938,3.865155202371185,-0.1095851458592627,-0.0868915675984815,-0.7152010914631897,30.244248626466664,63.94309625407871,-32.82180421034501,2
4427,28.54,0,0,3,1,94.73,-0.2133185285224982,0.055288391408,-0.0046159569813121,-9.052808298422466,2.098525987078056,3.7327484872571,-0.1265879509770839,-0.0623503708185727,-0.6831393946023385,28.65894098015644,64.26657565166424,-34.423413858851184,2
4428,28.56,0,0,3,1,94.72,-0.2928853797788133,-0.0877412558251407,-0.1672590926710596,-9.155906661293937,1.8352666405058933,3.5803722976362318,-0.1294361817103567,-0.0413340791084865,-0.6455293266890015,27.14739551733132,64.57428433371906,-35.97342332710999,2
4429,28.58,0,0,3,1,94.71,-0.3916955074272228,-0.2672572606356071,-0.3118579148923133,-9.276138653447962,1.5450385698899811,3.443055031501137,-0.1181645362204612,-0.0278852716131678,-0.5982146709507438,25.744109642701527,64.85522039774757,-37.45481208146136,2
4430,28.6,0,0,3,1,94.7,-0.478367744937421,-0.4495333145413798,-0.4093012091595482,-9.381001021691752,1.2643580414055882,3.3521730444369475,-0.0961058339344764,-0.0260423827538673,-0.5388219541922677,24.478850359360106,65.09269314659524,-38.84311102418893,2
4431,28.62,0,0,3,1,94.69,-0.517204636839232,-0.6006314456451229,-0.443787576280274,-9.433470286266909,1.0290992051957766,3.3263491656770605,-0.0689224970763867,-0.038379255554266,-0.4684972871401887,23.36807237237394,65.26848790380278,-40.114437423617765,2
4432,28.64,0,0,3,1,94.68,-0.4818324378218927,-0.6933147151159724,-0.4166078330596534,-9.406073908544284,0.8668527091080304,3.366912923800159,-0.0428095091864594,-0.0644168233133594,-0.3926622589293831,22.409049789847412,65.36884000171388,-41.2545808029727,2
4433,28.66,0,0,3,1,94.67,-0.3672755714567981,-0.7122923664236536,-0.3433857905856221,-9.293425427201983,0.791341558110084,3.4598216696915527,-0.0225961117940096,-0.0997669587330775,-0.320170590034101,21.57921815482662,65.39014762983118,-42.26539743400795,2
4434,28.68,0,0,3,1,94.66,-0.1948450730467057,-0.6575634704575659,-0.2464972998731781,-9.11741413016349,0.7993038525047645,3.582659502934052,-0.0105079478875482,-0.1367143709849654,-0.260869635909494,20.841415913358567,65.34203281600728,-43.16579756798189,2
4435,28.7,0,0,3,1,94.65,-0.0067331809071545,-0.5451758969349616,-0.1466256976793525,-8.921794042717778,0.8705009399378418,3.713013214915644,-0.0060089770166027,-0.1662782779220866,-0.2223337190360782,20.15359068760986,65.24621672591616,-43.986754949246674,2
